Diện tích,Số tầng,Đường vào,Pháp lý,Nội thất,Latitude,Longitude,Loại đường vào,Quan_Huyen,Phuong_Xa,Dien_Tich_Lo,duong_vao_null_flag,Đường_Từ_Địa_Chỉ,Ty_Le_Giao_Thong,Ty_Le_Cong_Cong_CX,Ty_Le_Khac,Ty_Le_Dat_O,Tổng số phòng,Khoảng giá
60.0,4.0,5.0,Sổ hồng,Cơ bản,10.813602470234,106.689720079512,Mặt tiền,Quận Bình Thạnh,Phường 11,56.3,0,Đường Lê Quang Định,32.02486678507993,0.0,0.0,67.93960923623446,8.0,9.99
68.0,2.0,4.0,Sổ hồng,Trống / Nhà thô,10.838902585753,106.648879142395,Mặt tiền,Quận Gò Vấp,Phường 8,2080.4,0,Đường Quang Trung,97.5336473755047,0.0,0.0,2.464910594116516,6.0,6.89
67.0,4.0,4.0,Sổ hồng,Đầy đủ,10.7898396476404,106.689812501366,Mặt tiền,Quận 1,Phường Tân Định,3273.4,0,Phố Hai Bà Trưng,30.517199242377956,69.48432822142115,0.0,0.0,9.0,19.8
67.0,5.0,6.0,Sổ hồng,Trống / Nhà thô,10.7900357390549,106.690157073025,Hẻm ô tô,Quận 1,Phường Tân Định,3273.4,0,Phố Hai Bà Trưng,30.517199242377956,69.48432822142115,0.0,0.0,8.0,19.2
670.0,1.0,30.0,Sổ hồng,Đầy đủ,10.7441672603196,106.630592504246,Mặt tiền,Quận 6,Phường 11,12056.0,0,Đường Bình Phú,62.648639681486394,16.02455209024552,0.0,21.327140013271396,2.0,115.0
51.0,4.0,7.0,Sổ hồng,Trống / Nhà thô,10.7786399643171,106.76270225765,Chưa xác định,Quận 2,Phường Thạnh Mỹ Lợi,,1,Unknown,,,,,11.0,8.4
55.0,2.0,5.0,Sổ hồng,Trống / Nhà thô,10.8589828678967,106.760269032683,Hẻm ô tô,Thành phố Thủ Đức,Phường Linh Trung,,0,Đường 16,,,,,5.0,6.3
177.0,4.0,10.0,Sổ hồng,Trống / Nhà thô,10.7987686809644,106.649296803409,Mặt tiền,Quận Tân Bình,Phường 12,80.3,0,Đường A4,3.9850560398505612,0.0,0.0,96.01494396014944,7.0,75.0
159.0,5.0,14.7,Sổ hồng,Trống / Nhà thô,10.7827637577224,106.647510116144,Hẻm ô tô,Quận Tân Bình,Phường 10,71.7,1,Đường Âu Cơ,12.97071129707113,0.0,0.0,86.97350069735008,45.0,20.9
48.0,2.0,5.533333333333333,Sổ hồng,Trống / Nhà thô,10.7743810512167,106.69774530365,Mặt tiền,Quận 1,Phường Bến Thành,2539.8,1,Đường Lý Tự Trọng,97.7895897314749,0.0,2.210016536735176,0.0,8.0,15.5
33.0,3.0,5.0,Sổ hồng,Trống / Nhà thô,10.7495131777784,106.635334143074,Hẻm ô tô,Quận 6,Phường 12,1789.6,0,Đường Nguyễn Văn Luông,73.15489494859187,0.0,0.0,26.84342869915065,4.0,4.6
75.0,4.0,12.0,Sổ hồng,Đầy đủ,10.8504347522968,106.695149619901,Mặt tiền,Quận 12,Phường An Phú Đông,13438.3,0,Đường Thạnh Lộc 37,8.11769345824993,0.0,0.0,91.88193447087801,12.0,9.95
45.0,2.0,8.0,Sổ hồng,Trống / Nhà thô,10.7970120667957,106.618195735452,Hẻm ô tô,Quận Tân Phú,Phường Tân Quý,98.0,0,Đường Đỗ Công Tường,0.0,0.0,0.0,99.95918367346938,8.0,5.69
40.0,2.0,3.0,Sổ hồng,Đầy đủ,10.86406668512,106.625561610153,Chưa xác định,Quận 12,Phường Tân Chánh Hiệp,786.9,0,Unknown,0.0,100.0,0.0,0.0,4.0,3.6
640.0,1.0,10.0,Sổ hồng,Đầy đủ,10.8541770763763,106.76254128264,Mặt tiền,Thành phố Thủ Đức,Phường Linh Chiểu,,0,Unknown,,,,,8.0,45.0
224.0,3.0,8.7,Sổ hồng,Trống / Nhà thô,10.7849799,106.694879,Mặt tiền,Quận 3,Phường Võ Thị Sáu,3220.8,1,Phố Hai Bà Trưng,0.3483606557377049,99.05365126676602,0.5970566318926974,0.0,7.0,175.0
35.0,2.0,3.0,không có,Trống / Nhà thô,10.7911395198016,106.651451894347,Chưa xác định,Quận Tân Bình,Phường 11,156.8,0,Đường Tái Thiết,45.47831632653061,0.0,54.55357142857142,0.0,2.0,2.3
68.0,2.0,8.0,Sổ hồng,Trống / Nhà thô,10.780408399669,106.616389195437,Chưa xác định,Quận Bình Tân,Phường Bình Hưng Hòa A,1388.7,0,Đường Số 1,3.9540577518542515,0.0,0.0,96.04666234607906,4.0,6.6
40.0,2.0,4.0,Sổ hồng,Cao cấp,10.747463276598,106.717782851743,Mặt tiền,Quận 7,Phường Tân Thuận Tây,608.3,0,Đường 17,62.063126746671045,0.0,0.0,37.94509288180174,5.0,5.3
54.0,4.0,6.0,Sổ hồng,Đầy đủ,10.7430455692677,106.72586041216,Mặt tiền,Quận 7,Phường Phú Thuận,175.5,0,Đường Số 10,16.552706552706553,0.0,0.0,83.42450142450141,10.0,9.9
97.0,4.0,6.0,Sổ hồng,Trống / Nhà thô,10.7880721211651,106.62963048909,Hẻm ô tô,Quận Tân Phú,Phường Phú Thọ Hòa,73.2,0,Đường Vườn Lài,10.027322404371585,0.0,0.0,89.98633879781421,8.0,9.7
52.0,4.0,5.0,Sổ hồng,Đầy đủ,10.8078380778158,106.703494052527,Chưa xác định,Quận Bình Thạnh,Phường 24,1266.2,0,Đường Bùi Đình Túy,4.797820249565629,94.34449534038856,0.0,0.8576844100458062,8.0,8.0
52.0,2.0,6.0,Sổ hồng,Đầy đủ,10.7580839821814,106.612371680278,Chưa xác định,Quận Bình Tân,Phường Bình Trị Đông B,738.2,0,Đường Tỉnh Lộ 10,19.59089677594148,0.0,0.0,80.40639393118396,7.0,4.5
62.0,2.0,9.0,Sổ hồng,Đầy đủ,10.788205012816585,106.66221061077178,Hẻm ô tô,Quận Tân Bình,Phường 5,720.0,1,Đường Cách Mạng Tháng Tám,97.725,0.0,0.0,2.2777777777777777,5.0,8.3
23.0,3.0,3.0,Sổ hồng,Cơ bản,10.7923468924968,106.681475453954,Hẻm ô tô,Quận Phú Nhuận,Phường 17,74.9,0,Đường Nguyễn Văn Trỗi,7.757009345794391,0.0,0.0,92.25634178905206,4.0,4.65
40.0,5.0,3.9,Sổ hồng,Đầy đủ,10.7641212002913,106.693466763159,Mặt tiền,Quận 1,Phường Cô Giang,813.0,1,Đường Cô Bắc,69.14514145141452,4.736777367773678,0.0,26.11808118081181,12.0,16.5
41.0,5.0,6.0,Sổ hồng,Đầy đủ,10.8052890157868,106.682294966385,Hẻm ô tô,Quận Phú Nhuận,Phường 5,72.9,0,Đường Thích Quảng Đức,39.94513031550068,0.0,0.0,60.06858710562414,9.0,9.9
75.0,2.0,15.0,Sổ hồng,Đầy đủ,10.7368572387219,106.718390343233,Mặt tiền,Quận 7,Phường Tân Phú,,0,Đường 1,,,,,12.0,9.9
90.0,6.0,4.0,Sổ hồng,Đầy đủ,10.7979252888989,106.710911780189,Mặt tiền,Quận Bình Thạnh,Phường 21,1159.6,0,Đường Xô Viết Nghệ Tĩnh,98.16057261124527,0.0,0.0,1.8385650224215246,30.0,15.5
120.0,3.0,30.0,Sổ hồng,Trống / Nhà thô,10.7444179045901,106.732906500433,Chưa xác định,Quận 7,Phường Tân Thuận Đông,2088.7,1,Đường Trần Trọng Cung,37.69761095418203,0.0,0.0,62.301431512424,8.0,17.0
36.0,4.0,4.0,Sổ hồng,Trống / Nhà thô,10.8085877419283,106.690112546928,Mặt tiền,Quận Bình Thạnh,Phường 7,74.2,0,Đường Lê Trực,14.932614555256063,0.0,0.0,85.02695417789758,8.0,7.3
73.0,4.0,16.0,Sổ hồng,Đầy đủ,10.7940244123647,106.668599762787,Chưa xác định,Quận Tân Bình,Phường 1,1951.4,0,Đường Lê Văn Sỹ,94.3363738854156,0.0,0.0,5.61853028594855,10.0,11.2
81.0,3.0,8.0,Sổ hồng,Trống / Nhà thô,10.7314859510382,106.632472406458,Mặt tiền,Quận 8,Phường 16,1515.1,1,Đường Lý Đạo Thành,88.48128836380437,2.5153455217477396,0.19734670978813282,8.803379314896707,9.0,6.0
200.0,3.0,7.6,Sổ hồng,Trống / Nhà thô,10.836193146819996,106.84216655722793,Chưa xác định,Quận 9,Phường Long Bình,,1,Đường D2A,,,,,8.0,27.0
71.0,2.0,8.0,Sổ hồng,Trống / Nhà thô,10.8069885714219,106.695058027475,Chưa xác định,Quận Bình Thạnh,Phường 7,1088.6,0,Đường Nơ Trang Long,88.45857064119052,0.0,0.0,11.542347969869558,6.0,8.95
71.0,2.0,8.0,Sổ hồng,Trống / Nhà thô,10.8069885714219,106.695058027475,Chưa xác định,Quận Bình Thạnh,Phường 7,1088.6,1,Đường Nơ Trang Long,88.45857064119052,0.0,0.0,11.542347969869558,6.0,8.95
350.0,5.0,10.0,Sổ hồng,Trống / Nhà thô,10.8106757861373,106.713794879353,Chưa xác định,Quận Bình Thạnh,Phường 26,207.6,0,Đường Xô Viết Nghệ Tĩnh,0.0,0.0,0.0,99.98554913294798,57.0,39.7
75.0,3.0,14.0,Sổ hồng,Đầy đủ,10.699151309913066,106.64209973249396,Chưa xác định,Huyện Bình Chánh,Xã Phong Phú,,0,Đường Trịnh Quang Nghị,,,,,6.0,7.55
64.0,2.0,12.4,Sổ hồng,Trống / Nhà thô,10.7893611434761,106.675138512536,Mặt tiền,Quận 3,Phường 12,1217.9,1,Đường Lê Văn Sỹ,82.83602923064291,0.0,0.0,17.163970769357086,7.0,7.3
57.0,3.0,7.333333333333333,Sổ hồng,Trống / Nhà thô,10.7892306839434,106.778395533121,Hẻm ô tô,Quận 2,Phường Bình Trưng Đông,,1,Đường Nguyễn Duy Trinh,,,,,6.0,8.2
80.0,3.0,10.125,Sổ hồng,Trống / Nhà thô,10.7866942229836,106.643375588394,Mặt tiền,Quận Tân Bình,Phường 10,3668.6,1,Đường Đồng Đen,90.43068200403424,0.0,9.568772828872051,0.0,9.0,22.0
59.0,3.0,8.0,Sổ hồng,Cơ bản,10.8709928924325,106.6287632477,Mặt tiền,Quận 12,Phường Tân Chánh Hiệp,,0,Đường Lâm Thị Hố,,,,,9.0,6.7
35.0,3.0,8.3,Sổ hồng,Trống / Nhà thô,10.8043390583062,106.699952567504,Mặt tiền,Quận Bình Thạnh,Phường 14,32.0,1,Đường Huỳnh Đình Hai,51.9375,0.0,0.0,48.03125,5.0,6.4
68.0,3.0,6.0,Sổ hồng,Đầy đủ,10.8329838238151,106.672482180812,Hẻm ô tô,Quận Gò Vấp,Phường 10,54.9,0,Đường Phan Văn Trị,0.0,0.0,0.0,99.8360655737705,8.0,9.9
70.0,4.0,10.0,không có,Trống / Nhà thô,10.879444984821472,106.55228057312924,Chưa xác định,Huyện Hóc Môn,Xã Xuân Thới Sơn,34049.8,1,Unknown,0.0,10.637712996845796,89.36234574065045,0.0,9.0,6.5
112.0,2.0,7.0,Sổ hồng,Trống / Nhà thô,10.8267051339729,106.63557659426,Chưa xác định,Quận Tân Bình,Phường 11,866.8,0,Đường Trần Thị Trọng,58.10106137517306,41.89547761882787,0.0,0.0,3.0,8.3
58.0,4.0,6.0,Sổ hồng,Đầy đủ,10.7985449147451,106.606239918614,Hẻm ô tô,Quận Bình Tân,Phường Bình Hưng Hòa,112.7,0,Đường Kênh 19/5,31.748003549245784,0.0,0.0,68.23425022182786,7.0,5.0
56.0,2.0,3.0,Sổ hồng,Cơ bản,10.7144246547859,106.736886062321,Mặt tiền,Quận 7,Phường Phú Mỹ,575.5,0,Đường Huỳnh Tấn Phát,34.68983492615117,0.0,0.0,65.31190269331016,5.0,3.2
40.0,4.0,4.0,Sổ hồng,Cơ bản,10.8184191220424,106.678183060144,Hẻm ô tô,Quận Gò Vấp,Phường 3,175.0,1,Đường Nguyễn Thái Sơn,0.0,0.0,0.0,100.0,6.0,6.1
204.0,3.0,10.9,Sổ hồng,Trống / Nhà thô,10.8475198601432,106.746884163733,Mặt tiền,Thành phố Thủ Đức,Phường Linh Đông,,1,Đường Số 30,,,,,14.0,33.0
95.0,3.0,8.65,Sổ hồng,Trống / Nhà thô,10.799951607495084,106.79210902500694,Mặt tiền,Quận 9,Phường Phú Hữu,,1,Đường Võ Chí Công,,,,,9.0,16.5
49.0,4.0,8.0,Sổ hồng,Trống / Nhà thô,10.77628561695,106.643655173441,Mặt tiền,Quận Tân Phú,Phường Phú Trung,187.2,0,Đường Hoàng Xuân Nhị,7.686965811965813,0.0,0.0,92.32371794871797,12.0,7.6
9.0,2.0,6.6,Sổ hồng,Đầy đủ,10.8055460991027,106.682015506672,Chưa xác định,Quận Phú Nhuận,Phường 5,947.1,1,Đường Thích Quảng Đức,79.44884383908774,0.0,0.0,20.554323725055433,2.0,2.3
51.0,3.0,8.0,Sổ hồng,Cơ bản,10.8776468926616,106.677816471144,Chưa xác định,Quận 12,Phường Thạnh Xuân,4427.1,0,Đường Thạnh Xuân 24,83.54159607869711,16.4570486322875,0.0,0.0,9.0,5.8
160.0,4.0,15.5,Sổ hồng,Trống / Nhà thô,21.02894860978742,105.85244722590336,Mặt tiền,Huyện Nhà Bè,Xã Phước Kiển,,1,Đường Nguyễn Hữu Thọ,,,,,12.0,32.5
43.0,3.0,2.0,Sổ hồng,Đầy đủ,10.7562746152956,106.700894026799,Mặt tiền,Quận 4,Phường 3,4891.9,1,Đường Khánh Hội,94.4988654714937,0.0,0.0,5.5013389480569925,6.0,6.9
100.0,4.0,10.0,Sổ hồng,Trống / Nhà thô,10.8328743389849,106.732240726725,Chưa xác định,Thành phố Thủ Đức,Phường Hiệp Bình Chánh,,0,Đường 27,,,,,8.0,11.7
24.0,4.0,9.9,Sổ đỏ,Trống / Nhà thô,10.7667912028474,106.664532103888,Mặt tiền,Quận 10,Phường 8,4009.0,1,Đường 3/2,41.92192566724869,0.0,0.0,58.07358443502121,4.0,12.8
80.0,1.0,20.0,Sổ hồng,Cơ bản,10.6511416043479,106.73005141987,Mặt tiền,Huyện Nhà Bè,Xã Long Thới,3900.8,0,Đường Nguyễn Văn Tạo,,,,,2.0,5.6
65.0,6.0,14.2,Sổ hồng,Đầy đủ,10.7891318722611,106.674892056138,Chưa xác định,Quận 3,Phường 12,251.5,1,Đường Lê Văn Sỹ,11.40755467196819,0.0,0.0,88.60039761431412,12.0,9.5
59.0,4.0,5.888636363636364,Sổ hồng,Đầy đủ,10.7996585372467,106.641003537834,Chưa xác định,Quận Tân Bình,Phường 14,410.7,1,Đường Trường Chinh,14.187971755539325,0.0,67.01485269052837,18.794740686632576,8.0,9.5
100.0,2.0,7.0,Sổ hồng,Cơ bản,10.8196924609834,106.704134871261,Hẻm ô tô,Quận Bình Thạnh,Phường 13,1688.7,0,Phố Nguyễn Xí,80.76686208325931,12.387635459228992,0.0,6.847278971990288,4.0,13.9
174.0,2.0,12.0,Sổ hồng,Cơ bản,10.8083806729131,106.688225054395,Mặt tiền,Quận Tân Bình,Phường 13,1199.9,0,Đường Hoàng Hoa Thám,95.86632219351611,0.0,0.0,4.134511209267439,14.0,24.8
170.0,4.0,15.7,Sổ hồng,Đầy đủ,10.80115,106.7381,Mặt tiền,Quận 2,Phường Thảo Điền,,1,Đường Xa Lộ Hà Nội,,,,,16.0,35.0
67.0,3.0,5.0,Sổ hồng,Trống / Nhà thô,10.7859258933705,106.634187743141,Hẻm ô tô,Quận Tân Phú,Phường Phú Thọ Hòa,125.8,0,Phố Lê Văn Phan,4.276629570747218,0.0,0.0,95.75516693163752,7.0,7.3
28.0,5.0,4.0,Sổ hồng,Đầy đủ,10.7979394054345,106.676294928697,Chưa xác định,Quận Phú Nhuận,Phường 8,46.9,1,Đường Nguyễn Trọng Tuyển,0.0,0.0,0.0,100.0,9.0,6.7
126.0,4.0,8.8,Sổ hồng,Trống / Nhà thô,10.83486001270886,106.84296698680993,Chưa xác định,Quận 9,Phường Long Thạnh Mỹ,,1,Đường Nguyễn Xiển,,,,,9.0,23.5
176.0,4.0,6.0,Sổ hồng,Đầy đủ,10.7938530655201,106.678718915031,Mặt tiền,Quận Phú Nhuận,Phường 15,1660.1,0,Đường Nguyễn Văn Trỗi,79.13258237455577,0.0,0.0,20.86741762544425,11.0,44.0
266.0,6.0,15.3,Sổ hồng,Trống / Nhà thô,10.7611785925252,106.690034316696,Chưa xác định,Quận 1,Phường Nguyễn Cư Trinh,34.3,1,Đường Trần Đình Xu,0.0,0.0,0.0,100.0,8.0,62.0
200.0,2.0,10.2,không có,Trống / Nhà thô,10.8299686940983,106.702632385343,Mặt tiền,Quận Bình Thạnh,Phường 13,3768.9,1,Đường Đặng Thùy Trâm,99.69487118257317,0.0,0.0,0.3051288174268354,14.0,36.0
188.0,3.0,10.4,Sổ hồng,Trống / Nhà thô,10.8079293291623,106.68836427816,Mặt tiền,Quận Tân Bình,Phường 12,112.6,1,Đường Hoàng Hoa Thám,0.0,0.0,0.0,100.0,9.0,45.9
43.0,4.0,3.0,Sổ hồng,Đầy đủ,10.8404837536056,106.64310328362,Chưa xác định,Quận Gò Vấp,Phường 12,367.6,0,Đường Đỗ Thúc Tịnh,17.22796517954298,0.0,0.0,82.77475516866157,8.0,5.75
69.0,2.0,6.0,Sổ hồng,Đầy đủ,10.8012185661724,106.698990979839,Chưa xác định,Quận Bình Thạnh,Phường 1,3119.1,0,Đường Diên Hồng,18.17447340579013,0.0,81.82456477830144,0.0,8.0,9.0
50.0,2.0,10.7,không có,Trống / Nhà thô,10.88292215091,106.770521553288,Mặt tiền,Thành phố Thủ Đức,Phường Linh Xuân,,1,Đường Quốc lộ 1K,,,,,8.0,3.65
300.0,4.0,17.1,Sổ hồng,Trống / Nhà thô,10.8562677756113,106.751848841575,Chưa xác định,Thành phố Thủ Đức,Phường Linh Tây,,1,Đường Phạm Văn Đồng,,,,,18.0,16.5
44.0,2.0,3.0,Sổ hồng,Đầy đủ,10.8159954199367,106.695343960754,Mặt tiền,Quận Bình Thạnh,Phường 11,106.9,0,Đường Phan Văn Trị,35.762394761459305,0.0,0.0,64.26566884939196,5.0,6.6
245.0,3.0,5.6,không có,Trống / Nhà thô,10.7978388365231,106.704927912633,Mặt tiền,Quận Bình Thạnh,Phường 15,3425.9,1,Đường Điện Biên Phủ,64.69774365860066,33.41837181470563,0.0,1.883300738492075,34.0,92.0
41.0,2.0,3.0,Sổ hồng,Trống / Nhà thô,10.7157855594383,106.631885713664,Mặt tiền,Quận 8,Phường 7,150.3,0,Đường Phạm Thế Hiển,24.37125748502994,0.0,0.0,75.62208915502327,8.0,3.6
60.0,3.0,6.0,Sổ hồng,Cơ bản,10.7872158151187,106.651489833699,Hẻm ô tô,Quận Tân Bình,Phường 11,1349.1,0,Đường Lạc Long Quân,85.93729152768513,0.0,14.059743532725522,0.0,8.0,7.45
170.0,8.0,20.0,Sổ hồng,Đầy đủ,10.7609123632341,106.691449055517,Mặt tiền,Quận 1,Phường Cô Giang,61.3,0,Đường Trần Đình Xu,0.0,0.0,0.0,99.95106035889071,20.0,175.0
67.0,5.0,8.0,Sổ hồng,Đầy đủ,10.8594284920405,106.757025349889,Hẻm ô tô,Thành phố Thủ Đức,Phường Linh Tây,,0,Đường Phạm Văn Đồng,,,,,8.0,9.8
51.0,3.0,8.0,Sổ hồng,Cơ bản,10.8776468926616,106.677816471144,Chưa xác định,Quận 12,Phường Thạnh Xuân,4427.1,0,Đường Thạnh Xuân 24,83.54159607869711,16.4570486322875,0.0,0.0,9.0,5.8
84.0,2.0,5.0,Sổ hồng,Trống / Nhà thô,10.7944843038982,106.668487773016,Hẻm ô tô,Quận Tân Bình,Phường 1,41.6,0,Đường Lê Văn Sỹ,0.0,0.0,0.0,100.0,7.0,11.5
40.0,3.0,3.0,Sổ hồng,Đầy đủ,10.792826501585,106.668093703031,Mặt tiền,Quận Phú Nhuận,Phường 14,49.9,0,Đường Đặng Văn Ngữ,15.230460921843687,0.0,0.0,84.84969939879761,6.0,6.5
60.0,4.0,5.0,Sổ đỏ,Trống / Nhà thô,10.8388769516808,106.655964965717,Chưa xác định,Quận Gò Vấp,Phường 8,2431.2,0,Đường Số 18,16.689289239881543,0.1238071734123067,0.0,83.18525830865417,9.0,7.9
177.0,7.0,10.0,Sổ hồng,Trống / Nhà thô,10.7987686809644,106.649296803409,Mặt tiền,Quận Tân Bình,Phường 12,80.3,0,Đường A4,3.9850560398505612,0.0,0.0,96.01494396014944,7.0,75.0
55.0,4.0,9.0,Sổ hồng,Cơ bản,10.8457500916251,106.718141226198,Chưa xác định,Thành phố Thủ Đức,Phường Hiệp Bình Phước,,0,Đường Quốc Lộ 13,,,,,8.0,8.4
135.0,7.0,17.3,Sổ hồng,Trống / Nhà thô,10.8512982575196,106.75299250231,Mặt tiền,Thành phố Thủ Đức,Phường Linh Tây,,1,Đường Tô Ngọc Vân,,,,,8.0,25.0
59.0,4.0,4.0,Sổ hồng,Đầy đủ,10.8193368096943,106.702411183011,Chưa xác định,Quận Bình Thạnh,Phường 13,1911.6,0,Đường Nơ Trang Long,95.7951454279138,0.0,0.0,4.203285206110065,9.0,8.9
74.0,2.0,6.533333333333333,Sổ hồng,Đầy đủ,10.7492164618954,106.710073762952,Hẻm ô tô,Quận 7,Phường Tân Kiểng,23439.5,1,Unknown,13.199513641502591,33.15002453124,0.0,53.65037650120523,6.0,5.6
40.0,5.0,12.0,Sổ hồng,Đầy đủ,10.7685202303223,106.602906827616,Chưa xác định,Quận Bình Tân,Phường Bình Trị Đông A,122.7,0,Đường Mã Lò,5.289323553382233,0.0,0.0,94.71067644661775,7.0,5.4
34.0,5.0,3.0,Sổ hồng,Đầy đủ,10.7987255427798,106.687709705264,Mặt tiền,Quận Phú Nhuận,Phường 2,,1,Đường Phan Xích Long,,,,,9.0,6.8
88.0,2.0,12.0,Sổ hồng,Trống / Nhà thô,10.7469915010063,106.66582294733,Mặt tiền,Quận 8,Phường 10,125.4,0,Đường Ba Đình,11.076555023923445,0.0,0.0,88.90749601275915,6.0,8.1
100.0,1.0,8.0,Sổ hồng,Cơ bản,10.8000161488901,106.589447826711,Mặt tiền,Quận Bình Tân,Phường Bình Hưng Hòa B,1843.6,0,Đường Liên khu 4-5,41.87079626817097,44.54382729442396,0.0,13.584291603384683,10.0,3.88
64.0,5.0,5.9,Sổ hồng,Trống / Nhà thô,10.7622067453972,106.664915739111,Mặt tiền,Quận 10,Phường 6,1162.0,1,Đường Ngô Quyền,81.88640275387263,0.0,0.0,18.128227194492254,13.0,23.8
64.0,4.0,12.0,Sổ hồng,Trống / Nhà thô,10.726338537477,106.612318391323,Hẻm xe máy,Quận Bình Tân,Phường An Lạc,5436.8,0,Đường Nguyễn Quý Yêm,9.596637728075338,0.0,0.0,90.40373013537373,9.0,5.3
80.0,3.0,30.0,không có,Đầy đủ,10.7963215786578,106.792180641144,Mặt tiền,Quận 9,Phường Phú Hữu,,0,Đường Võ Chí Công,,,,,9.0,9.7
34.0,3.0,12.0,Sổ hồng,Cơ bản,10.7622358360209,106.693901408531,Mặt tiền,Quận 1,Phường Cô Giang,1074.7,0,Đường Hồ Hảo Hớn,84.49520796501349,0.0,0.0,15.504792034986506,4.0,17.8
46.0,2.0,4.0,Sổ hồng,Trống / Nhà thô,10.7657683790877,106.645098282561,Mặt tiền,Quận 11,Phường 14,3191.2,0,Đường Ông Ích Khiêm,93.48489596390073,0.0,0.0,6.5135372273752825,6.0,7.4
76.0,3.0,3.0,Sổ hồng,Cơ bản,10.8124883851142,106.685238847707,Mặt tiền,Quận Bình Thạnh,Phường 5,171.6,0,Đường Nguyễn Thượng Hiền,16.013986013986013,0.2331002331002331,0.0,83.74708624708626,8.0,8.5
80.0,3.0,3.0,Sổ hồng,Trống / Nhà thô,10.7952663752576,106.67734074568,Mặt tiền,Quận Phú Nhuận,Phường 15,265.1,0,Đường Nguyễn Đình Chính,21.116559788758956,78.89098453413806,0.0,0.0,9.0,11.9
69.0,4.0,12.666666666666668,Sổ hồng,Trống / Nhà thô,10.7702370135236,106.679657641601,Hẻm ô tô,Quận 3,Phường 3,83.6,1,Đường Bàn Cờ,0.29904306220095694,0.0,0.0,99.76076555023926,10.0,19.5
90.0,4.0,13.136363636363637,Sổ hồng,Trống / Nhà thô,10.7554383513197,106.606132348345,Mặt tiền,Quận Bình Tân,Phường Bình Trị Đông B,8755.4,1,Đường Tên Lửa,78.50743541128904,0.14882244100783518,0.0,21.343742147703132,10.0,19.0
60.0,5.0,10.0,Sổ hồng,Đầy đủ,10.7690750281465,106.690697744254,Chưa xác định,Quận 1,Phường Bến Thành,792.5,0,Đường Nguyễn Trãi,0.0,99.20883280757099,0.7924290220820189,0.0,11.0,36.5
50.0,2.0,4.6000000000000005,Sổ hồng,Trống / Nhà thô,10.8828112022995,106.772935942241,Chưa xác định,Thành phố Thủ Đức,Phường Linh Xuân,,1,Đường Số 1,,,,,4.0,3.9
53.0,1.0,7.0,Sổ hồng,Trống / Nhà thô,10.7970488504366,106.823672083218,Mặt tiền,Quận 9,Phường Long Trường,,0,Đường Trường Lưu,,,,,2.0,3.5
48.0,4.0,3.0,Sổ hồng,Đầy đủ,10.8123204962782,106.688337081544,Hẻm xe máy,Quận Bình Thạnh,Phường 5,907.4,0,Đường Trần Bình Trọng,72.74741018294027,0.0,0.0,27.25699801631034,9.0,8.65
90.0,4.0,12.0,Sổ hồng,Trống / Nhà thô,10.8450845002249,106.59230154007672,Chưa xác định,Huyện Hóc Môn,Xã Bà Điểm,108.8,0,Đường Phan Văn Hớn,12.555147058823529,0.0,0.0,87.40808823529412,10.0,5.2
34.0,2.0,6.0,Sổ hồng,Cơ bản,10.7870872094234,106.760315790275,Chưa xác định,Quận 2,Phường Bình Trưng Tây,,0,Đường Số 22,,,,,5.0,3.5
255.0,4.0,19.2,Sổ hồng,Trống / Nhà thô,10.8066770549518,106.675942891664,Mặt tiền,Quận Phú Nhuận,Phường 9,105.4,1,Đường Đào Duy Anh,12.931688804554078,0.0,0.0,87.09677419354837,10.0,62.68
103.0,5.0,8.1,Sổ hồng,Đầy đủ,10.857968037066,106.755979876219,Chưa xác định,Thành phố Thủ Đức,Phường Linh Tây,,1,Đường 8,,,,,15.0,14.0
85.0,4.0,10.0,Sổ hồng,Trống / Nhà thô,10.7829489177242,106.776777744562,Chưa xác định,Quận 2,Phường Bình Trưng Đông,,0,Unknown,,,,,10.0,9.5
45.0,3.0,4.0,Sổ hồng,Cơ bản,10.7450017573677,106.635033696686,Mặt tiền,Quận 6,Phường 11,42.4,0,Đường Nguyễn Văn Luông,0.0,0.0,0.0,99.92924528301886,8.0,5.28
90.0,1.0,8.0,Sổ hồng,Trống / Nhà thô,10.8478311329706,106.819905664382,Chưa xác định,Thành phố Thủ Đức,Phường Long Thạnh Mỹ,,1,Đường Số 26,,,,,2.0,3.99
90.0,3.0,8.0,Sổ hồng,Cơ bản,10.8666188307488,106.641949018344,Mặt tiền,Quận 12,Phường Tân Thới Hiệp,705.9,0,Đường Tân Thới Hiệp 8,36.06601501629126,0.0,0.0,63.9283184587052,9.0,7.5
40.0,3.0,8.0,Sổ hồng,Trống / Nhà thô,10.8069088991815,106.647992299569,Chưa xác định,Quận Tân Bình,Phường 12,2879.7,0,Đường Hoàng Hoa Thám,51.60398652637428,0.0,0.0,48.25919366600688,6.0,9.5
30.0,4.0,3.2,Sổ hồng,Cơ bản,10.7925290419913,106.696930976127,Mặt tiền,Quận 1,Phường Tân Định,59.7,1,Đường Trương Hán Siêu,3.4673366834170847,0.0,96.54941373534338,0.0,7.0,9.0
600.0,12.0,40.0,Sổ hồng,Cơ bản,10.818434719052,106.692488140797,Mặt tiền,Quận Gò Vấp,Phường 1,182.4,0,Đường Nguyên Hồng,18.68969298245614,0.0,0.0,81.29385964912281,40.0,279.0
