Diện tích,Số tầng,Đường vào,Pháp lý,Nội thất,Latitude,Longitude,Loại đường vào,Quan_Huyen,Phuong_Xa,Dien_Tich_Lo,hem_xe_hoi,gan_cho_sieu_thi,gan_truong_hoc,gan_benh_vien,gan_cong_vien_ho_nuoc,duong_vao_null_flag,Đường_Từ_Địa_Chỉ,Ty_Le_Giao_Thong,Ty_Le_Cong_Cong_CX,Ty_Le_Khac,Ty_Le_Dat_O,Tổng số phòng,khoang_cach_trung_tam,Khoảng giá
55.0,3.0,3.0,Sổ hồng,Đầy đủ,10.8107506204282,106.66638442458,Chưa xác định,Quận Tân Bình,Phường 2,151.5,0,1,0,0,0,0,Đường Cửu Long,5.174917491749175,0.0,0.0,94.81848184818482,12.0,5.413848329400065,16.0
45.0,2.0,6.0,Sổ hồng,Trống / Nhà thô,10.7837505428291,106.658430784394,Chưa xác định,Quận Tân Bình,Phường 6,85.4,0,0,0,0,0,0,Unknown,0.0,0.0,0.0,99.98829039812645,9.0,4.739880449000013,7.0
26.0,2.0,4.0,Sổ hồng,Đầy đủ,10.8433914418244,106.634273035642,Chưa xác định,Quận 12,Phường Đông Hưng Thuận,4426.6,0,1,1,0,0,0,Đường Đông Hưng Thuận 6,32.20417476166809,67.73234536664707,0.0,0.0,4.0,10.46081725815473,2.85
72.0,5.0,8.0,Sổ hồng,Đầy đủ,10.7649001972514,106.616045698358,Chưa xác định,Quận Bình Tân,Phường Bình Trị Đông,764.5,0,1,0,0,0,0,Unknown,47.42838456507521,0.0,0.0,52.57684761281883,9.0,9.372620822534595,7.49
47.0,3.0,3.0,Sổ hồng,Trống / Nhà thô,10.7671453867423,106.700395992461,Chưa xác định,Quận 1,Phường Nguyễn Thái Bình,45.7,1,1,0,1,0,1,Đường Calmette,0.0,0.0,99.9781181619256,0.0,8.0,0.987586807794622,9.8
174.0,2.0,12.0,Sổ hồng,Trống / Nhà thô,10.8468403238531,106.762917264514,Mặt tiền,Thành phố Thủ Đức,Phường Bình Thọ,,0,1,0,0,0,0,Đường Đặng Văn Bi,,,,,6.0,10.374712766284627,23.0
119.0,5.0,25.45,Sổ hồng,Trống / Nhà thô,10.7715803110695,106.670687119773,Mặt tiền,Quận 10,Phường 12,4450.0,1,1,0,0,0,1,Đường Trần Thiện Chánh,56.812359550561794,43.18067415730337,0.0,0.0,12.0,3.358300565479553,35.9
50.0,2.0,30.0,Sổ hồng,Đầy đủ,10.7938976400364,106.705517428899,Chưa xác định,Quận Bình Thạnh,Phường 17,51.9,1,1,1,1,1,0,Đường Phan Văn Hân,91.77263969171484,0.0,0.0,8.150289017341041,7.0,2.047786500432825,6.5
32.0,3.0,5.0,Sổ hồng,Trống / Nhà thô,10.7942280703629,106.669235036644,Mặt tiền,Quận Phú Nhuận,Phường 13,31.5,0,0,0,0,0,1,Đường Đặng Văn Ngữ,54.19047619047619,0.0,0.0,45.682539682539684,6.0,4.027780240513852,6.5
85.0,3.0,4.0,Sổ hồng,Trống / Nhà thô,10.8572609072409,106.626540089708,Mặt tiền,Quận 12,Phường Trung Mỹ Tây,,0,1,1,1,0,0,Đường Đông Bắc,,,,,8.0,12.163895163424243,3.5
85.0,3.0,12.0,không có,Trống / Nhà thô,10.7363452911377,106.739738464355,Chưa xác định,Quận 7,Phường Phú Thuận,7988.5,0,0,0,0,0,0,Đường Đào Trí,37.74738686862364,58.66858609250798,0.0,3.5841522188145456,8.0,6.104010988244135,12.9
160.0,3.0,16.0,Sổ hồng,Trống / Nhà thô,10.7503688891128,106.613695513245,Mặt tiền,Quận Bình Tân,Phường Bình Trị Đông B,,0,0,1,1,0,1,Đường Số 5,,,,,9.0,9.9642469650561,22.0
59.0,2.0,4.0,Sổ hồng,Đầy đủ,10.8084228703447,106.688628652314,Mặt tiền,Quận Tân Bình,Phường 13,79.3,0,0,0,0,0,1,Đường Hoàng Hoa Thám,0.0,0.0,0.0,100.0,8.0,3.854029183404261,16.8
72.0,4.0,6.0,Sổ hồng,Cơ bản,10.8580416473375,106.768435051151,Chưa xác định,Thành phố Thủ Đức,Phường Linh Trung,,0,0,0,0,0,0,Đường Số 9,,,,,11.0,11.717828223888871,8.3
48.0,3.0,5.666666666666666,Sổ hồng,Đầy đủ,10.6929620025651,106.740788377389,Chưa xác định,Huyện Nhà Bè,Thị trấn Nhà Bè,3078.9,0,1,0,0,0,1,Đường Huỳnh Tấn Phát,90.07047971678196,0.0,0.0,9.929195491896458,7.0,10.200781786894867,4.95
85.0,5.0,20.0,Sổ hồng,Đầy đủ,10.7939421459031,106.66277018215,Mặt tiền,Quận Tân Bình,Phường 3,5218.0,1,1,1,0,1,0,Đường Phạm Văn Hai,7.705634342660023,92.29455730164815,0.0,0.0,20.0,4.63784425460472,23.0
71.0,5.0,10.0,Sổ hồng,Đầy đủ,10.7790108232049,106.667704453943,Chưa xác định,Quận 10,Phường 15,85.0,0,1,0,0,0,0,Đường Tô Hiến Thành,0.0,0.0,0.0,100.0,14.0,3.6632438303915493,16.5
471.0,7.0,20.0,Sổ hồng,Trống / Nhà thô,10.797065486164,106.672742250809,Chưa xác định,Quận Phú Nhuận,Phường 8,496.1,0,0,0,0,0,1,Đường Nguyễn Văn Trỗi,58.9054626083451,5.194517234428543,0.0,35.90405160249949,13.0,3.883474874147586,390.0
100.0,4.0,13.25,Sổ hồng,Trống / Nhà thô,10.845292440726686,106.7183188792019,Chưa xác định,Thành phố Thủ Đức,Phường Hiệp Bình Phước,,1,0,0,0,0,1,Unknown,,,,,9.0,7.931169827141948,21.0
95.0,4.0,6.0,Sổ hồng,Trống / Nhà thô,10.8159449208433,106.68842678257,Mặt tiền,Quận Gò Vấp,Phường 1,65.9,0,1,0,0,0,0,Unknown,30.500758725341427,69.55993930197269,0.0,0.0,10.0,4.652377625494019,9.2
240.0,3.0,7.0,Sổ hồng,Trống / Nhà thô,10.8174379081475,106.588339415401,Mặt tiền,Quận Bình Tân,Phường Bình Hưng Hòa B,5417.5,0,1,0,0,1,0,Đường Bình Thành,71.64356252884173,14.964097831102908,0.0,13.246146746654361,7.0,13.150121289006911,12.0
45.0,4.0,13.333333333333332,Sổ hồng,Đầy đủ,10.7849154917862,106.669028546451,Chưa xác định,Quận 3,Phường 11,1272.4,1,0,0,0,0,1,Đường Cách Mạng Tháng Tám,13.516189877397041,86.48145237346746,0.0,0.0,8.0,3.640811206885214,9.5
27.0,2.0,5.0,Sổ hồng,Đầy đủ,10.7479184212593,106.716197600085,Chưa xác định,Quận 7,Phường Tân Kiểng,59.7,1,1,1,0,0,0,Đường Lâm Văn Bền,20.83752093802345,0.0,0.0,79.09547738693466,4.0,3.5313185960889646,2.8
73.0,3.0,8.0,Sổ hồng,Đầy đủ,10.6931750253894,106.740978757365,Mặt tiền,Huyện Nhà Bè,Thị trấn Nhà Bè,216.8,1,1,1,0,1,0,Đường Huỳnh Tấn Phát,6.559040590405904,0.0,0.0,93.44557195571956,9.0,10.188222084461215,8.6
55.0,3.0,6.0,Sổ hồng,Cơ bản,10.7968692476931,106.636002861412,Chưa xác định,Quận Tân Phú,Phường Tân Sơn Nhì,237.3,0,1,1,1,1,1,Đường Trần Tấn,5.2507374631268435,0.0,0.0,94.74083438685209,8.0,7.479659717818537,7.35
60.0,2.0,4.0,Sổ hồng,Trống / Nhà thô,10.7806829832627,106.649862487041,Chưa xác định,Quận Tân Bình,Phường 10,56.5,0,1,0,1,0,0,Đường Lạc Long Quân,48.70796460176991,0.0,0.0,51.292035398230084,4.0,5.621010494105885,6.9
140.0,5.0,12.0,Sổ đỏ,Trống / Nhà thô,10.7665326348901,106.691172941916,Chưa xác định,Quận 1,Phường Phạm Ngũ Lão,1325.8,0,0,0,0,0,0,Đường Đỗ Quang Đẩu,74.49011917332932,0.0,25.511389349826523,0.0,51.0,1.5113330136174978,85.0
110.0,4.0,6.0,Sổ hồng,Đầy đủ,10.8100205807659,106.734039477673,Mặt tiền,Quận 2,Phường Thảo Điền,,0,0,1,0,0,1,Đường Số 2,,,,,9.0,5.220671319808887,30.2
46.0,2.0,4.0,Sổ hồng,Trống / Nhà thô,10.7657683790877,106.645098282561,Mặt tiền,Quận 11,Phường 14,3191.2,1,0,0,0,0,0,Đường Ông Ích Khiêm,93.48489596390073,0.0,0.0,6.5135372273752825,6.0,6.2222947344319675,7.4
117.0,5.0,5.0,Sổ hồng,Đầy đủ,10.8688367305673,106.608127727468,Mặt tiền,Huyện Hóc Môn,Xã Trung Chánh,3588.3,0,0,0,0,0,0,Đường Nguyễn Ảnh Thủ,0.0,47.072429841429084,0.0,52.926455424574314,17.0,14.48001883308042,12.99
15.0,2.0,3.0,Sổ hồng,Đầy đủ,10.7647430030796,106.619200322172,Hẻm xe máy,Quận Bình Tân,Phường Bình Trị Đông,52.9,0,1,1,0,0,0,Đường Tân Hòa Đông,19.319470699432895,0.0,0.0,80.62381852551985,4.0,9.03354470562912,2.15
124.0,5.0,8.0,Sổ hồng,Đầy đủ,10.8058928377042,106.668181854999,Mặt tiền,Quận Tân Bình,Phường 2,5853.3,0,0,0,0,0,0,Đường Phổ Quang,87.84087608699366,0.10387302888968616,9.882288623511524,2.172108041617549,12.0,4.896620759509006,23.5
52.0,2.0,4.5,Sổ đỏ,Trống / Nhà thô,10.8186121617152,106.678381870268,Mặt tiền,Quận Gò Vấp,Phường 3,394.7,0,0,0,1,0,1,Đường Nguyễn Kiệm,1.0488978971370662,0.0,0.0,98.95110210286295,5.0,5.348692117622529,6.5
204.0,3.0,20.0,Sổ hồng,Đầy đủ,10.8068756852924,106.788265637579,Chưa xác định,Quận 9,Phường Phú Hữu,,0,0,0,0,0,0,Đường Liên Phường,,,,,10.0,10.121059757906014,29.98
122.0,4.0,45.0,Sổ đỏ,Cơ bản,10.7706041626054,106.714800478552,Mặt tiền,Quận 2,Phường An Lợi Đông,,0,0,0,0,0,0,Đường B2,,,,,14.0,1.6123638088988885,105.0
120.0,4.0,18.0,Sổ hồng,Cơ bản,10.6512765500091,106.729983105974,Chưa xác định,Huyện Nhà Bè,Xã Long Thới,3900.8,1,1,1,0,0,0,Đường Nguyễn Văn Tạo,,,,,11.0,14.223105651660807,7.0
100.0,3.0,8.0,Sổ hồng,Đầy đủ,10.766653990181,106.59997649827,Chưa xác định,Quận Bình Tân,Phường Bình Trị Đông A,1384.4,0,0,0,0,0,0,Đường Hương lộ 2,48.6275642877781,0.0,0.0,51.37532505056341,8.0,11.095081018404375,7.88
235.0,4.0,13.88,Sổ hồng,Trống / Nhà thô,10.7910436724383,106.68553691325,Mặt tiền,Quận 3,Phường Võ Thị Sáu,616.8,0,0,0,0,0,1,Đường Lý Chính Thắng,48.6284046692607,0.0,51.36835278858625,0.0,6.0,2.3849768609770514,62.0
97.0,3.0,7.7333333333333325,Sổ hồng,Cơ bản,10.845809933261,106.718075540238,Chưa xác định,Thành phố Thủ Đức,Phường Hiệp Bình Phước,,0,0,0,0,0,1,Đường Quốc Lộ 13,,,,,6.0,7.980866178179233,12.0
160.0,4.0,9.3,Sổ hồng,Trống / Nhà thô,10.8195585122828,106.702928131138,Mặt tiền,Quận Bình Thạnh,Phường 13,1911.6,1,0,1,0,0,1,Đường Nơ Trang Long,95.7951454279138,0.0,0.0,4.203285206110065,56.0,4.847599874917715,22.5
45.0,3.0,5.9,Sổ hồng,Trống / Nhà thô,10.7492507270565,106.710161425684,Chưa xác định,Quận 7,Phường Tân Kiểng,23439.5,1,0,0,0,0,1,Đường Lâm Văn Bền,13.199513641502591,33.15002453124,0.0,53.65037650120523,6.0,3.1347696076916134,4.69
100.0,4.0,10.0,Sổ đỏ,Trống / Nhà thô,10.7761566864135,106.672124233915,Chưa xác định,Quận 10,Phường 12,155.0,1,0,0,0,0,0,Đường Hoàng Dư Khương,23.283870967741937,0.0,0.0,76.96774193548387,9.0,3.1651881880495174,16.5
74.0,3.0,7.0,Sổ hồng,Đầy đủ,10.8060289797342,106.60518846232,Chưa xác định,Quận Bình Tân,Phường Bình Hưng Hòa,1707.6,1,1,1,0,0,0,Đường 26/3,88.66245022253456,0.0,0.0,11.336378542984308,8.0,10.995541898898866,8.45
223.0,3.0,17.2,Sổ đỏ,Trống / Nhà thô,10.7730152091755,106.676455614134,Mặt tiền,Quận 10,Phường 12,1516.0,0,0,0,0,0,1,Đường 3/2,95.26187335092348,0.0,0.0,4.753298153034301,10.0,2.712402163269439,109.0
51.0,3.0,6.0,Sổ hồng,Trống / Nhà thô,10.8824259124911,106.681536592013,Chưa xác định,Quận 12,Phường Thạnh Lộc,990.0,0,0,0,0,0,1,Đường Thạnh Lộc 37,0.0,10.529292929292929,0.0,89.46969696969697,7.0,12.02535553102634,5.95
49.0,2.0,3.0,Sổ hồng,Trống / Nhà thô,10.7936498581107,106.705748752936,Mặt tiền,Quận Bình Thạnh,Phường 17,24.3,0,0,0,0,0,0,Đường Phan Văn Hân,0.0,0.0,0.0,99.91769547325103,7.0,2.0272018524066535,6.55
33.0,3.0,12.0,Sổ hồng,Trống / Nhà thô,10.7664024154093,106.642535408317,Mặt tiền,Quận 11,Phường 3,916.5,0,1,0,0,1,0,Đường Lạc Long Quân,0.0,98.4342607746863,0.0,1.562465902891435,6.0,6.485755319744165,4.95
202.0,2.0,12.0,Sổ hồng,Cơ bản,10.7036191460786,106.703431517253,Mặt tiền,Huyện Nhà Bè,Xã Phước Kiển,4800.1,0,0,0,0,0,0,Đường Lê Văn Lương,18.2681610799775,0.0,1.6522572446407364,0.0,5.0,8.052413234797406,17.0
77.0,4.0,7.0,Sổ hồng,Đầy đủ,10.7677770370564,106.595382277741,Chưa xác định,Quận Bình Tân,Phường Bình Trị Đông A,5628.0,1,0,0,0,0,0,Đường Hương lộ 2,11.223880597014926,0.0,0.0,88.77576403695807,8.0,11.584276882840276,7.7
114.0,5.0,40.0,Sổ hồng,Cơ bản,10.8043848723804,106.798438977988,Mặt tiền,Quận 2,Phường An Phú,,0,0,1,1,1,0,Đường Liên Phường,,,,,11.0,11.090819973887188,47.6
48.0,2.0,4.966666666666667,Sổ hồng,Trống / Nhà thô,10.7748090801389,106.698015685009,Mặt tiền,Quận 1,Phường Bến Thành,3438.2,0,1,0,0,1,1,Đường Lý Tự Trọng,82.24943284276657,0.0,17.750276307370136,0.0,7.0,0.3620034925741872,15.5
102.0,2.0,4.0,Sổ hồng,Đầy đủ,10.7519331611334,106.701562117478,Chưa xác định,Quận 7,Phường Tân Hưng,83205.49,0,1,1,0,0,0,Phố Trần Xuân Soạn,0.0,0.0,100.0,0.0,6.0,2.676586465827471,11.0
84.0,4.0,6.0,Sổ hồng,Trống / Nhà thô,10.8485336202492,106.648402236134,Mặt tiền,Quận Gò Vấp,Phường 14,1315.3,1,1,1,0,0,0,Đường Phạm Văn Chiêu,6.7376263970196915,0.0,0.16117995894472745,93.10423477533642,11.0,9.908493583360242,9.3
72.0,6.0,7.2,Sổ hồng,Trống / Nhà thô,10.7694820474362,106.690485306064,Hẻm ô tô,Quận 1,Phường Bến Thành,611.7,1,0,0,0,0,1,Đường Nguyễn Trãi,1.9061631518718325,0.0,98.09874121301291,0.0,9.0,1.367376812310365,23.0
60.0,3.0,3.0,Sổ đỏ,Cao cấp,10.6915753569928,106.736324761722,Mặt tiền,Huyện Nhà Bè,Thị trấn Nhà Bè,3116.6,1,1,1,1,0,0,Unknown,14.446512224860426,85.55316691266124,0.0,0.0,6.0,10.145745956067174,5.8
64.0,3.0,5.0,Sổ hồng,Trống / Nhà thô,10.8415610282798,106.725760798251,Mặt tiền,Thành phố Thủ Đức,Phường Hiệp Bình Chánh,,1,1,1,0,0,0,Unknown,,,,,5.0,7.771734413690694,6.4
217.0,5.0,15.2,không có,Trống / Nhà thô,10.7963236939692,106.648242794679,Mặt tiền,Quận Tân Bình,Phường 12,84.3,0,0,0,0,0,1,Đường Thép Mới,0.0,0.0,0.0,100.0,44.0,6.200138497635103,34.0
105.0,3.0,5.0,Sổ hồng,Đầy đủ,10.7826603103646,106.648090570099,Mặt tiền,Quận Tân Bình,Phường 10,50.9,1,0,0,0,0,0,Unknown,21.8860510805501,0.0,0.0,78.11394891944991,9.0,5.837541113972827,16.4
33.0,3.0,7.0,Sổ hồng,Đầy đủ,10.7385032938353,106.636991923133,Chưa xác định,Quận 6,Phường 7,105843.5,0,0,0,0,0,0,Đường Phạm Văn Chí,16.008248026567525,83.99173307760988,0.0,0.0,5.0,8.150422084858814,4.2
77.0,1.0,8.4,Sổ hồng,Trống / Nhà thô,10.7266093311904,106.733563377514,Hẻm ô tô,Quận 7,Phường Phú Thuận,1889.4,1,0,0,0,0,1,Đường Huỳnh Tấn Phát,70.85000529268551,0.0,0.0,29.14999470731449,8.0,6.537500230681985,5.4
97.0,7.0,8.0,Sổ hồng,Trống / Nhà thô,10.7896797426634,106.693368735116,Hẻm ô tô,Quận 1,Phường Đa Kao,364.7,0,0,0,0,0,0,Đường Võ Thị Sáu,23.556347683027145,76.44913627639156,0.0,0.0,22.0,1.7398210942399084,28.0
54.0,4.0,8.0,Sổ hồng,Đầy đủ,10.8058189077866,106.690461302875,Chưa xác định,Quận Bình Thạnh,Phường 7,64.6,0,0,0,0,0,0,Đường Hoàng Hoa Thám,21.439628482972136,0.0,0.0,78.49845201238391,9.0,3.51344601510655,10.8
63.0,3.0,6.0,Sổ hồng,Đầy đủ,10.8196069277096,106.702971380125,Hẻm ô tô,Quận Bình Thạnh,Phường 13,1282.0,1,1,1,1,0,1,Đường Nơ Trang Long,51.07098283931357,0.0,0.0,48.93135725429017,7.0,4.853175524668036,7.4
69.0,2.0,5.266666666666667,Sổ hồng,Trống / Nhà thô,10.8770416790451,106.64173522824,Mặt tiền,Quận 12,Phường Hiệp Thành,2211.4,1,1,1,0,0,1,Đường Liên Khu 2-5,87.7887311205571,0.0,0.12073799403093063,12.088722076512614,4.0,12.971856795984182,4.2
48.0,4.0,4.0,Sổ hồng,Trống / Nhà thô,10.7418649890129,106.638651666497,Hẻm ô tô,Quận 6,Phường 8,38.0,1,1,1,0,0,1,Đường Văn Thân,86.02631578947367,0.0,0.0,13.868421052631577,9.0,7.806716733025092,6.4
83.0,5.0,30.0,Sổ hồng,Cơ bản,10.6781198380155,106.753036761951,Mặt tiền,Huyện Nhà Bè,Xã Phú Xuân,437.0,1,1,1,0,1,0,Đường Huỳnh Tấn Phát,44.28146453089244,0.0,0.0,55.70938215102974,9.0,12.274077235121728,11.8
45.0,5.0,13.0,Sổ hồng,Trống / Nhà thô,10.7510958854186,106.636147921726,Mặt tiền,Quận 6,Phường 12,794.7,0,0,1,0,1,0,Đường Hồng Bàng,0.0,7.702277589027305,0.0,92.29394740153516,9.0,7.616523964167639,8.4
60.0,5.0,6.0,Sổ hồng,Trống / Nhà thô,10.7874514603286,106.686144452204,Hẻm ô tô,Quận 3,Phường Võ Thị Sáu,238.2,1,0,0,0,0,0,Đường Nam Kỳ Khởi Nghĩa,29.26532325776658,0.0,0.0,70.73887489504618,8.0,2.0712639335443725,12.9
84.0,2.0,6.2,Sổ hồng,Trống / Nhà thô,10.8078723292958,106.703955818364,Hẻm ô tô,Quận Bình Thạnh,Phường 24,913.1,1,1,1,1,0,1,Đường Bùi Đình Túy,11.745701456576498,88.2542985434235,0.0,0.0,14.0,3.5577426870349647,9.99
107.0,2.0,12.0,Sổ hồng,Cơ bản,10.7346146167712,106.668105876247,Mặt tiền,Quận 8,Phường 5,49189.1,1,1,1,1,1,0,Phố Tạ Quang Bửu,19.443779211248017,3.727695769997825,0.0,76.82856567816853,5.0,5.845354515041085,6.3
30.0,3.0,23.166666666666664,Sổ hồng,Cơ bản,10.7629390465607,106.686994883596,Chưa xác định,Quận 1,Phường Nguyễn Cư Trinh,133.1,0,0,0,0,0,1,Đường Nguyễn Trãi,18.16679188580015,0.0,0.0,81.79564237415478,9.0,2.1173690840072057,7.9
28.0,3.0,15.0,Sổ hồng,Đầy đủ,10.7936212987083,106.691317607992,Mặt tiền,Quận 1,Phường Tân Định,106.0,0,0,1,1,0,0,Đường Trần Khắc Chân,0.0,0.0,0.0,99.9622641509434,6.0,2.2318200373075814,10.5
100.0,2.0,6.0,Sổ hồng,Trống / Nhà thô,10.8099992736085,106.689368626944,Mặt tiền,Quận Bình Thạnh,Phường 5,271.5,0,0,0,0,0,0,Đường Nguyễn Văn Đậu,9.462246777163905,0.0,0.0,90.5340699815838,5.0,3.9918043933690384,13.5
111.0,5.0,6.0,Sổ hồng,Đầy đủ,10.83641258603,106.636032611132,Hẻm ô tô,Quận Gò Vấp,Phường 12,1173.3,1,1,1,0,0,0,Đường Bùi Quang Là,50.902582459728976,49.101679024972306,0.0,0.0,33.0,9.779226455822645,18.6
262.0,3.0,12.0,Sổ đỏ,Trống / Nhà thô,10.7614565455385,106.690041099275,Chưa xác định,Quận 1,Phường Nguyễn Cư Trinh,884.3,0,0,0,0,0,1,Đường Trần Đình Xu,79.25590862829357,0.0,0.0,20.742960533755515,10.0,2.018553168398942,59.0
49.0,3.0,10.0,Sổ hồng,Trống / Nhà thô,10.8208946747985,106.635785431947,Chưa xác định,Quận Tân Bình,Phường 15,996.6,0,1,1,0,0,0,Đường Nguyễn Sỹ Sách,81.67068031306441,0.0,0.0,18.333333333333336,5.0,8.707194987319568,7.0
70.0,3.0,6.0,không có,Đầy đủ,10.8420617393236,106.630447236212,Hẻm ô tô,Quận 12,Phường Đông Hưng Thuận,99.5,1,1,0,0,0,0,Đường Nguyễn Văn Quá,36.23115577889447,0.0,0.0,63.75879396984925,9.0,10.65407836507355,9.68
54.0,5.0,4.0,Sổ hồng,Đầy đủ,10.781308085322346,106.65361097512212,Hẻm ô tô,Quận Tân Bình,Phường 8,782.1,1,0,0,0,0,0,Đường Thành Mỹ,98.12939521800281,0.0,0.0,1.8693261731236415,10.0,5.220845097159842,9.9
76.0,4.0,10.9,Sổ hồng,Cao cấp,10.7574517371516,106.702372457494,Mặt tiền,Quận 7,Phường Tân Phong,2878.4,0,1,0,0,1,1,Đường Số 44,41.63458866036687,0.0,0.0,58.36714841578654,10.0,2.067151360846374,21.0
116.0,2.0,5.9,Sổ hồng,Trống / Nhà thô,10.8069437678138,106.694969117475,Hẻm ô tô,Quận Bình Thạnh,Phường 7,994.4,1,0,1,1,0,1,Đường Nơ Trang Long,86.88053097345133,0.0,0.0,13.12248592115849,4.0,3.5053515440852965,9.5
56.0,4.0,16.0,Sổ hồng,Trống / Nhà thô,10.8117472453734,106.606520889077,Mặt tiền,Quận Bình Tân,Phường Bình Hưng Hòa,907.1,0,1,1,0,0,0,Đường Số 16,12.791312975416162,0.0,0.0,87.20537978172197,9.0,11.068975152872719,8.9
53.0,5.0,12.0,Sổ hồng,Trống / Nhà thô,10.7564654689728,106.681271299344,Mặt tiền,Quận 5,Phường 1,9235.4,0,0,0,0,0,0,Đường Trần Bình Trọng,15.047751044892479,77.08361305411786,0.0,7.868852459016394,7.0,3.0675600868705293,25.8
250.0,3.0,11.2,Sổ hồng,Đầy đủ,10.813629484417,106.775011890726,Mặt tiền,Quận 9,Phường Phú Hữu,,0,0,0,0,0,1,Đường 50,,,,,9.0,9.093075535242614,58.0
86.0,3.0,15.5,không có,Trống / Nhà thô,10.7409015638911,106.646725025507,Mặt tiền,Quận 8,Phường 14,3320.0,0,0,0,0,0,1,Đường Bến Bình Đông,16.129518072289155,24.798795180722895,0.0,59.07289156626506,6.0,7.107359344403339,8.7
29.0,3.0,7.966666666666667,Sổ hồng,Cơ bản,10.8302335632737,106.633155643531,Hẻm ô tô,Quận Tân Bình,Phường 15,22965.3,1,1,0,0,0,1,Đường Phan Huy Ích,4.6712213644063,0.057782828876609495,94.9964947115866,0.274370463264142,6.0,9.56246045521606,5.55
43.0,4.0,4.0,Sổ hồng,Cơ bản,10.8097878681545,106.689479299179,Chưa xác định,Quận Bình Thạnh,Phường 5,578.3,1,1,0,0,0,0,Đường Nguyễn Văn Đậu,78.48867369877227,0.0,0.0,21.507867888639115,9.0,3.9656628314794222,7.3
120.0,5.0,12.0,Sổ hồng,Đầy đủ,10.737964994499142,106.69018898620996,Mặt tiền,Huyện Bình Chánh,Xã Bình Hưng,9423.6,0,0,0,0,0,0,Đường Số 7,30.88023685215841,0.4564073177978692,0.0,68.66346194660214,11.0,4.394049608639594,21.0
99.0,4.0,22.8,Sổ hồng,Đầy đủ,10.7928914767681,106.619123838252,Hẻm ô tô,Quận Tân Phú,Phường Tân Quý,1186.0,1,1,1,0,0,1,Đường Lê Sát,8.12141652613828,82.22849915682968,0.0,9.647554806070827,10.0,9.149207422177014,10.9
25.0,2.0,5.65,Sổ hồng,Đầy đủ,10.7983128331329,106.682958206428,Hẻm ô tô,Quận Phú Nhuận,Phường 1,60.0,1,0,0,0,0,1,Đường Phan Đình Phùng,0.0,0.0,0.0,100.0,3.0,3.1753077412454567,4.05
70.0,3.0,6.0,Sổ hồng,Cơ bản,10.8057941092351,106.668373884667,Mặt tiền,Quận Tân Bình,Phường 2,29027.8,1,0,0,0,0,0,Đường Phổ Quang,3.505742770723238,5.350388248506603,91.12116660580547,0.0,6.0,4.873770816112245,13.7
50.0,3.0,4.1,Sổ hồng,Đầy đủ,10.7934937310754,106.687536444339,Mặt tiền,Quận 1,Phường Tân Định,65.0,0,0,1,1,0,1,Đường Nguyễn Văn Nguyễn,0.0,0.0,0.0,100.0,10.0,2.445174093876079,7.95
80.0,4.0,6.5,Sổ hồng,Đầy đủ,10.6846924092939,106.749962080305,Chưa xác định,Huyện Nhà Bè,Xã Phú Xuân,,0,0,0,0,0,1,Đường Đào Tông Nguyên,,,,,7.0,11.470776273561068,11.8
80.0,1.0,5.0,Sổ hồng,Trống / Nhà thô,10.8257432919112,106.640109745884,Hẻm ô tô,Quận Tân Bình,Phường 15,249.0,1,1,1,1,1,0,Đường Phạm Văn Bạch,12.008032128514055,0.0,0.0,87.99196787148594,4.0,8.658634050067048,7.95
345.0,3.0,12.0,Sổ hồng,Đầy đủ,10.8153680289192,106.591312598973,Chưa xác định,Quận Bình Tân,Phường Bình Hưng Hòa B,,0,0,0,0,0,0,Đường Nguyễn Thị Tú,,,,,9.0,12.765757300014192,70.0
51.0,1.0,3.0,Sổ hồng,Cơ bản,10.7812017598643,106.759502068162,Chưa xác định,Quận 2,Phường Thạnh Mỹ Lợi,,0,0,0,0,0,0,Đường Số 3,,,,,4.0,6.405608725034944,5.19
32.0,4.0,6.0,Sổ hồng,Đầy đủ,10.7875723059612,106.604493353516,Mặt tiền,Quận Bình Tân,Phường Bình Hưng Hòa A,94.1,0,1,0,0,0,0,Đường Gò Xoài,0.0,0.0,0.0,99.98937300743891,7.0,10.63070082808715,5.15
48.0,2.0,5.0,Sổ hồng,Đầy đủ,10.8023901725496,106.590310631074,Mặt tiền,Quận Bình Tân,Phường Bình Hưng Hòa B,,1,1,1,1,0,0,Đường Số 4,,,,,4.0,12.452146430505868,2.9
148.0,2.0,3.0,Sổ hồng,Cơ bản,10.8429607192359,106.642662836669,Chưa xác định,Quận Gò Vấp,Phường 14,200.6,0,0,0,0,0,0,Đường Quang Trung,25.85244267198405,0.0,0.0,74.14257228315054,10.0,9.806943862531929,8.7
77.0,5.0,3.0,Sổ hồng,Cao cấp,10.8070409488699,106.619491026945,Chưa xác định,Quận Tân Phú,Phường Sơn Kỳ,1778.1,0,1,0,0,0,0,Đường Bờ Bao Tân Thắng,39.263258534390644,60.73786626174006,0.0,0.0,20.0,9.55893725395888,9.2
90.0,4.0,12.277777777777777,Sổ hồng,Trống / Nhà thô,10.7554383513197,106.606132348345,Mặt tiền,Quận Bình Tân,Phường Bình Trị Đông B,8755.4,1,1,1,1,0,1,Đường Tên Lửa,78.50743541128904,0.14882244100783518,0.0,21.343742147703132,10.0,10.62301631010314,19.0
